V0_LATITUDE,V0_LONGITUDE,V1_LATITUDE,V1_LONGITUDE,V2_LATITUDE,V2_LONGITUDE,V3_LATITUDE,V3_LONGITUDE,MG_WT,AL_WT,SI_WT,FE_WT,NA_WT,O_WT,TI_WT,CA_WT,chi2
-58.1854,72.1854,-63.7616,73.2717,-63.2327,74.8304,-57.6814,73.5404,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
87.2983,-89.6614,81.8568,-76.0292,82.4134,-71.126,87.9524,-75.7583,4.37922596,9.4922598,16.10967579,1.03040095,3.9787409,45.0,0.02055382,19.98914278,1.599577
-55.6523,-10.0134,-61.1956,-8.8251,-60.6011,-7.5239,-55.0934,-8.8612,8.96540685,19.43473854,20.44931649,1.05756692,0.08218088,45.0,0.01075076,5.00003956,1.979433
-80.1966,-113.116,-85.764,-113.619,-85.2642,-104.976,-79.7276,-109.16,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
82.136,10.8498,76.4917,7.9883,76.4204,11.182,82.0168,16.1412,5.53354643,19.19396642,22.17472284,1.00000006,2.09775635,45.0,1.41e-06,5.00000649,1.737601
-84.2486,-4.8702,-88.992,18.2192,-89.721,-46.4096,-84.7768,2.9387,3.42894411,19.99992185,22.98214332,1.10292978,1.25e-06,45.0,0.00066987,7.48538982,1.627887
74.1415,-53.9644,68.5898,-55.5662,67.9915,-53.6696,73.5075,-51.5192,1.73732132,8.57306422,8.91507128,5.27282318,4.99999994,45.0,5.50172976,19.9999903,2.134568
-70.2117,-58.2866,-75.7236,-61.041,-76.3391,-58.2649,-70.809,-56.2199,1.92749844,5.89696938,6.98643112,2.30594404,2.87462614,45.0,19.94408199,15.06444889,2.299007
88.8933,155.827,86.2403,-69.4803,86.3924,-59.3703,88.4667,178.712,2.21229704,12.34894529,12.30416562,1.75917214,4.99997355,45.0,1.37544861,19.99999776,1.645754
10.9776,-14.5301,5.2336,-14.6508,5.2118,-13.7696,10.9169,-13.6304,7.27601226,8.00545116,16.50712884,1.01166875,2.85075943,45.0,3.56e-06,19.348976,2.527735
87.9567,8.6541,82.448,-11.5225,82.3127,-5.7243,87.5094,24.6109,7.19028872,19.99999898,19.17843696,1.2964507,2.33476969,45.0,5.18e-05,5.00000312,1.973299
-77.4771,-58.8272,-82.9677,-64.6639,-83.6004,-59.1134,-78.0603,-55.5379,3.52128072,9.86301163,14.09276483,1.7840233,4.99999954,45.0,0.7389248,19.99999519,1.844289
82.0581,136.249,76.4271,134.347,76.3799,137.198,81.9787,141.02,6.35889607,19.13932354,22.19363854,1.01506007,1.29307913,45.0,2.5e-06,5.00000013,2.28
88.4489,82.8001,86.4135,-78.0559,86.9378,-66.0316,89.113,110.181,6.9815774,19.99999991,3.50231473,2.89251562,0.7529785,45.0,15.48954476,5.38106909,2.067376
-73.0096,4.0602,-78.7094,2.4403,-78.7501,6.5603,-73.0398,6.8602,3.64,15.64,18.22,6.96,1.95683144,45.0,0.72434654,5.55359175,1.6593483930317376
80.3069,-40.9,74.7663,-42.3014,74.1798,-39.7675,79.6876,-37.1112,3.98125139,19.43475235,22.20115882,1.00009368,3.38274098,45.0,2.77e-06,5.00000002,1.483649
70.8117,72.8443,65.1493,72.829,65.1396,74.5837,70.7995,75.0501,5.75485264,18.34366597,19.53102269,1.0000001,4.12787808,45.0,1.03e-06,6.2425795,2.415117
76.7616,-163.146,71.2552,-166.11,70.671,-164.104,76.1397,-160.56,3.94724692,11.49848243,14.68732237,1.43579434,1.43859842,45.0,16.99255145,5.00000408,3.277143
89.0299,-117.897,84.5093,-47.6162,84.6547,-41.2773,88.8232,-86.264,3.16148037,11.54402223,5.50110427,3.84618325,4.01210997,45.0,19.9747229,6.96037701,2.026556
-85.1443,-62.4685,-89.5101,51.0931,-89.5315,-89.6678,-85.7071,-53.5463,3.60847653,17.95025373,23.14214294,1.00001556,4.29908343,45.0,1.05e-05,5.00001727,1.599433
-54.2658,-147.691,-59.8351,-146.914,-59.2541,-145.504,-53.7038,-146.426,4.6377677,5.70944813,16.98602942,1.45303715,4.99999972,45.0,1.21380702,19.99991085,2.965043
68.3799,39.2196,62.6593,39.1595,62.6402,40.9696,68.36,41.4902,8.38,11.21,18.78,4.6,3.27456756,45.0,2.34058187,7.93364968,2.1130698597123363
-30.2235,164.758,-35.9323,165.141,-35.4729,166.243,-29.8071,165.818,13.22013169,13.25035545,20.784836,1.0000017,1.74467267,45.0,1.01e-06,5.00000148,1.883874
-80.0567,-5.8269,-85.5716,-10.6502,-86.1729,-1.0881,-80.6292,-1.668,8.02239471,16.11166879,24.33208156,1.00003287,0.53381838,45.0,1.63e-06,5.00000206,1.441413
86.6345,149.495,80.9475,148.426,80.9415,152.867,86.5184,160.98,6.6825551,17.89991503,20.001012,1.72853871,3.26616172,45.0,5.04e-05,5.42176703,3.382971
-82.7568,104.453,-88.1516,83.4848,-88.872,104.836,-83.3218,110.164,1.11287753,19.9999226,0.09820046,7.19629427,1.96670778,45.0,19.60960225,5.01639512,1.895817
79.669,-1.9991,74.1504,0.6491,74.6507,3.1894,80.2098,1.8092,4.09,18.18,16.53,3.29,1.99168803,45.0,4.16151754,8.64352129,2.424939163187231
88.9746,-128.903,84.3385,-44.2601,84.4839,-38.1033,88.9107,-95.0078,2.57595574,16.59476411,11.66247765,2.33156848,0.43970018,45.0,1.42476334,19.9707705,1.405086
89.3984,140.804,85.9082,-73.6864,86.0027,-64.1799,88.9368,177.323,0.86348988,5.00000108,7.95017306,2.40248993,4.25144371,45.0,14.53431696,19.99808537,1.886666
87.8417,111.194,82.7868,149.176,82.9235,155.059,88.3631,127.93,0.04835174,16.79542532,1.15773906,2.92144064,3.0637594,45.0,14.03039173,16.98289211,2.721859
85.6107,-120.0303,79.9204,-111.3197,79.9908,-105.8292,85.761,-107.4901,2.74,19.36,18.01,5.19,2.1579309,45.0,7.1276718,11.16856897,2.335173458433517
51.0179,-54.8772,45.4107,-55.5863,44.9126,-54.5504,50.4846,-53.7485,10.53808585,11.49561821,24.72210371,1.00000002,2.24418597,45.0,1.91e-06,5.00000432,1.59037
88.6286,67.2378,83.9242,34.1858,83.7884,40.3484,89.0188,93.6037,5.38763954,18.00314058,23.71804178,1.00008542,1.89108609,45.0,2.41e-06,5.00000417,1.484232
83.4587,-9.3987,77.81,-13.2483,77.7251,-9.5528,83.3048,-2.7891,3.7399087,7.86970728,10.80452859,1.23274404,2.97051814,45.0,18.52552129,9.85707196,2.325546
-72.9507,-148.792,-78.4839,-147.777,-77.9014,-144.554,-72.3824,-146.485,3.18986474,6.17809705,16.76080203,1.61151468,4.99999576,45.0,2.25972698,19.99999875,2.886512
-79.7911,-75.7753,-85.2847,-82.9334,-85.911,-74.4773,-80.3637,-71.7075,3.12931148,11.81210195,14.79415259,2.40955137,2.40143209,45.0,0.45354454,19.99990598,1.710731
78.7497,-115.45,73.9121,-114.547,73.2717,-112.175,79.4098,-112.092,3.77322146,7.77288376,10.29810012,1.11045424,3.28069112,45.0,15.18009916,13.58455014,3.452842
83.9855,72.7824,78.3347,72.8564,78.3155,76.3309,83.9493,79.352,6.83280551,17.80833315,20.73991815,1.00045207,3.61848868,45.0,1.42e-06,5.00000103,1.68299
75.8061,169.548,70.2799,167.015,69.7392,168.92,75.2309,171.983,5.328374,20.0,21.60385105,1.02111292,1.11e-06,45.0,1.39752414,5.64913679,2.510091
88.5444,-103.763,83.0466,-80.6427,83.0834,-75.1034,88.725,-76.1213,1.91e-06,7.35614246,0.34594686,18.92912379,3.04006247,45.0,7.11409519,18.21462733,1.636145
67.9313,-22.7583,62.239,-23.3329,62.1967,-21.5482,67.8793,-20.5649,5.18388614,6.61280774,11.0293414,2.88280986,2.71759301,45.0,19.99268975,6.58087211,3.261317
-85.9511,-63.0258,-88.9165,95.3007,-89.5347,150.431,-86.5089,-52.1389,0.25082757,8.29243902,12.11166191,4.58260639,4.26242495,45.0,19.99641961,5.50362055,1.360091
88.7345,30.3726,84.1451,-7.4072,83.9764,-0.1436,89.0725,66.867,5.98015787,18.76288438,21.22188824,1.00016152,3.0343916,45.0,0.00051503,5.00000136,1.675854
74.9399,-14.1227,69.2614,-15.1524,69.2095,-12.8845,74.87,-11.0778,4.07127205,13.26436362,16.13275633,1.00000032,3.53340368,45.0,8.06579508,8.93240892,2.16077
-59.5504,119.2702,-65.2007,120.0099,-64.8406,121.7408,-59.2192,120.7301,3.41,13.19,13.77,4.9,1.90472051,45.0,9.89551106,10.25980319,1.888396804402136
52.4403,-8.5272,46.8661,-9.2301,46.3253,-8.2148,51.8643,-7.4177,11.91967647,13.98413881,20.65498063,1.00002311,2.44117199,45.0,8.69e-06,5.0000003,1.409823
68.7134,-66.9488,63.0184,-67.5801,62.7059,-65.7469,68.3773,-64.6891,4.63700195,10.60849298,15.11368562,1.35556794,2.91048578,45.0,0.37607485,19.99869087,2.08786
81.3395,-109.8397,75.6204,-109.8507,75.6392,-106.5501,81.34,-104.3708,3.5,16.87,19.28,5.37,2.24558902,45.0,4.55053859,12.85091861,2.453910600040427
82.2456,-10.6962,76.5885,-13.6612,76.5109,-10.2801,82.1146,-5.0455,3.71174166,8.46727395,10.62521791,1.80197614,2.7248324,45.0,19.99873731,7.67022064,2.237363
79.4502,72.8441,73.7954,72.8572,73.7812,75.4181,79.4291,76.6774,6.99633061,18.68652468,20.1024132,1.00001507,3.2146678,45.0,5.2e-06,5.00004344,2.101264
-15.3668,22.1962,-21.0419,22.339,-20.964,23.0679,-15.3114,22.9068,3.61911958,7.20768706,10.36905092,5.2884974,2.93233363,45.0,5.58337652,19.99993489,3.392062
-37.2561,-66.4231,-42.9729,-66.1604,-42.7096,-65.0124,-37.0158,-65.3551,4.42875782,10.94723571,13.13995057,1.59850078,3.97140782,45.0,0.91417531,19.99997199,1.97589
75.5079,-9.7096,69.9843,-11.1156,69.352,-9.158,74.8415,-7.1244,3.51669226,19.99999932,20.00454208,1.40671825,1.54e-06,45.0,5.07204478,5.00000177,1.719484
71.8598,-139.7208,66.22,-138.7697,66.3996,-136.9405,72.0593,-137.3799,5.73,13.68,15.16,12.8,2.56066598,45.0,1.31723949,7.26460763,2.051441163438985
70.3105,40.4407,64.5897,40.3495,64.5692,42.2802,70.2803,42.9203,5.79,14.91,18.52,4.61,3.40488469,45.0,1.52671559,8.60597509,1.7194359883095849
-36.3794,-169.9,-42.0458,-169.443,-41.5407,-168.319,-35.9118,-168.83,9.61759691,12.28500333,24.05043973,1.00007567,2.45034606,45.0,1.02e-06,5.59653727,2.73201
71.6105,73.8473,65.9488,73.8501,65.9395,75.654,71.5987,76.1389,6.43677779,18.65270071,20.4093075,1.00003594,3.5011768,45.0,1.22e-06,5.00000003,2.92108
-76.0439,71.7326,-81.5809,74.8149,-81.0018,78.9737,-75.5084,74.4751,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
88.5588,64.9513,86.2408,-177.37,86.4553,-167.85,88.0822,80.5671,2.47e-05,11.87304962,8.19152848,4.93554871,4.999998,45.0,19.99981938,5.00003111,1.167882
-84.1048,150.616,-89.0557,84.9078,-89.2097,150.795,-83.6376,158.505,5.0,14.0,20.5,5.0,0.5,45.0,1.0,9.0,2.213904
-55.605,-83.2078,-61.1897,-82.4989,-60.6979,-81.0931,-55.1415,-81.9777,8.31384395,16.80949546,21.0337924,1.00000784,2.84285804,45.0,1.08e-06,5.00000124,2.791216
-49.4817,-82.9583,-55.084,-82.3604,-54.6174,-81.1507,-49.0461,-81.8657,7.15857273,19.37412797,20.1584258,1.00004605,2.3087856,45.0,4.15e-05,5.00000035,2.925521
81.2515,-133.614,75.6915,-135.43,75.2328,-132.876,80.7565,-129.63,3.9201586,9.1511889,14.22371477,1.00009862,1.94921854,45.0,14.3915371,10.36408347,1.062851
89.129,130.204,84.4111,-166.544,84.5463,-160.113,88.8177,162.68,0.03836798,9.28987703,14.0725202,5.35152193,3.08979692,45.0,3.15791602,19.99999992,1.480349
83.9926,-14.7142,78.3445,-19.2828,78.2503,-15.3377,83.8145,-7.3967,7.79963085,19.99996105,18.48972029,1.00019128,2.71047563,45.0,1.04e-06,5.00001985,2.723208
79.1527,-115.562,74.3153,-114.6,73.6749,-112.174,79.8122,-112.08,4.7019013,9.51238141,13.49682691,1.00000214,3.31617438,45.0,3.45246738,19.52024649,3.22819
87.4937,136.465,81.8759,129.508,81.8115,134.282,87.2938,150.706,1.29792401,5.12273539,8.26913238,8.63095853,4.48885431,45.0,7.19040221,19.99999317,3.366306
88.1597,145.719,87.0075,4.6981,86.8434,18.9653,88.4543,170.159,3.60098636,13.93935831,11.24757808,3.31987058,1.8299311,45.0,1.06227797,19.99999761,1.803115
87.7279,-82.2984,82.3581,-58.4623,82.4371,-53.5265,88.0108,-66.1406,0.08601433,5.72987358,0.91642346,6.7163697,4.97419325,45.0,17.82917049,18.74795518,1.673027
-67.7049,-67.4717,-73.3836,-66.8689,-73.0409,-64.1028,-67.3804,-65.3528,1.98513304,12.15724106,14.38388863,1.17817397,4.9999997,45.0,0.29556596,19.99999765,2.083404
-68.6379,-115.701,-74.1363,-113.987,-73.4883,-111.748,-68.011,-113.912,2.61331549,7.69347536,13.73192077,5.1116449,2.78202892,45.0,3.06761488,19.99999968,1.841962
-51.6863,-114.893,-57.2342,-113.919,-56.6071,-112.641,-51.083,-113.721,3.76128561,10.76846115,13.87579069,1.39330337,4.08592211,45.0,1.11523823,19.99999884,1.863502
88.2603,34.926,82.8013,10.4055,82.6717,16.1406,87.7925,51.1253,4.25081118,8.42853483,14.26318091,2.76547316,4.02480047,45.0,1.26721225,19.9999872,1.4258
88.3176,173.653,82.8181,-169.949,82.4283,-164.259,88.0102,-161.89,3.1829835,10.0328345,14.94868578,1.19245533,4.99999999,45.0,0.6430535,19.99998739,1.572872
89.0764,100.204,84.42,167.401,84.5837,174.55,88.7753,135.739,0.00824978,19.9999964,8.61632887,9.47223014,1.25106191,45.0,10.64214391,5.00998899,1.284461
85.8725,39.1389,80.2867,31.8686,80.2011,35.862,85.6801,47.8069,4.20620104,13.53138625,14.45514176,1.00000021,3.88028424,45.0,12.91512187,5.01186464,1.992543
88.2685,12.5058,85.8147,135.175,86.0663,145.396,88.8373,33.8788,0.8426059,5.00000007,13.68006206,5.93878872,4.99999995,45.0,4.5385433,20.0,3.041982
85.4676,38.0031,79.8741,31.6484,79.7918,35.492,85.2914,46.0014,4.85291905,18.5500585,21.24518702,1.00000895,4.35182531,45.0,1.15e-06,5.00000001,1.999258
53.8652,-10.7069,48.2955,-11.4301,47.7501,-10.3938,53.2857,-9.5679,13.90751844,12.2258648,19.73978674,1.00000312,3.12682291,45.0,1.33e-06,5.00000266,1.833969
-37.8308,-14.6172,-43.4878,-14.4478,-43.2229,-13.438,-37.5841,-13.6653,10.68925664,19.99999878,17.71478026,1.00018229,0.59569694,45.0,1.02e-05,5.00007487,3.494961
88.2481,88.1442,82.8173,106.85,83.3468,112.434,88.8991,111.438,1.17e-06,14.24662309,10.34930505,8.57402942,4.99996236,45.0,3.17915695,13.65092197,1.507421
-67.6766,-8.394,-73.1707,-10.1673,-73.796,-7.9369,-68.2906,-6.7067,6.99450691,18.17704121,21.76692838,1.00000524,2.06151363,45.0,3.41e-06,5.00000122,1.87375
-9.542,22.1245,-15.2207,22.2387,-15.1688,22.9496,-9.5132,22.8253,3.71538197,9.04429618,12.66792623,3.24057618,4.10906186,45.0,2.22276386,19.99999371,3.271615
-56.6219,-76.8835,-61.4719,-77.0555,-62.119,-75.673,-55.9805,-75.6875,5.09803878,17.35719459,22.01450325,1.0005007,3.41678176,45.0,1.66e-06,6.11297926,1.363655
88.4762,18.5693,85.5905,137.708,85.8255,147.378,88.9661,45.9539,5.62349716,17.31439128,23.85663371,1.00549638,2.19991666,45.0,2.93e-06,5.00006188,1.500944
-57.3116,-112.843,-62.8371,-111.679,-62.1922,-110.224,-56.6887,-111.549,2.82704089,6.601484,9.9743918,6.44048186,3.49184721,45.0,5.66475431,19.99999993,2.04355
45.2427,-66.8698,39.5149,-67.1695,39.2901,-66.0459,44.991,-65.6494,5.5312162,6.21302031,15.59905883,2.19773435,3.86122696,45.0,1.59774649,19.99999686,3.37768
-65.673,-7.9338,-70.559,-8.0,-71.1824,-6.1018,-65.07,-6.422,7.6130487,18.58585745,21.5775018,1.27786917,0.7669837,45.0,0.10217579,5.07656339,2.217504
88.9492,160.881,85.5077,-65.8072,85.639,-57.378,89.4114,-163.546,1.32e-05,19.99988491,5.64186826,7.30858569,5.42e-05,45.0,17.04950806,5.00008567,1.693773
89.8173,-100.125,84.536,72.7789,84.4963,79.9637,89.3215,178.606,3.15433331,10.62155687,14.60092672,1.61826352,4.65509169,45.0,0.35266775,19.99716015,1.293559
63.4616,20.1854,57.78,20.0737,57.5316,21.5412,63.1967,21.9519,6.75493732,11.93069638,21.72767581,1.12594786,2.72628394,45.0,1e-06,10.73445769,1.285687
-31.6029,-168.644,-37.2914,-168.245,-36.8177,-167.168,-31.1714,-167.608,9.96070916,13.26827516,21.11997441,1.00002212,2.6820884,45.0,1.08e-06,6.96892967,3.094421
88.5324,-131.81,82.8811,-113.918,82.896,-106.72,88.6058,-95.9678,5.97749113,19.93754675,21.45654481,1.16297148,1.4163264,45.0,0.04911777,5.00000165,1.643525
89.0546,106.617,83.4089,105.25,83.371,111.202,88.8211,141.804,3.29671821,10.45068143,12.56044363,2.32318456,4.99992259,45.0,1.36907322,19.99997637,2.505939
-60.4258,-15.8677,-66.0383,-15.709,-65.7393,-14.0818,-60.1345,-14.4949,4.4588768,9.81050982,14.77487486,1.92884947,2.74442042,45.0,1.28247307,19.99999556,1.979859
42.0381,-52.735,36.3979,-53.2734,35.9596,-52.3408,41.5601,-51.7486,10.85477591,15.62967349,18.13161185,1.0000112,4.38388583,45.0,1.63e-06,5.00004009,1.730998
88.8896,-89.2264,85.9853,156.415,85.8016,164.821,88.4315,-70.6603,2.80499228,9.68302984,14.26816783,1.83895971,4.98484896,45.0,1.4200033,19.99999808,1.519567
-59.7313,-112.936,-65.249,-111.679,-64.6004,-110.119,-59.1039,-111.57,3.10814455,8.44808306,11.32777425,4.81541091,4.05971398,45.0,3.24087358,19.99999967,1.781067
86.2571,-164.209,80.7749,-163.185,81.3355,-159.02,86.7825,-153.206,1.4247305,5.00125617,5.21935744,1.94205487,3.13325258,45.0,18.38882147,19.89052696,2.250115
84.5537,119.977,78.9069,118.874,78.873,122.469,84.4859,127.148,4.25768166,10.29878515,14.01164726,1.00000004,3.05287357,45.0,5.02385243,17.3551599,2.497377
78.5093,-8.8101,72.9094,-6.5795,73.3407,-3.9708,78.96,-5.0101,4.66,16.56,16.58,6.92,2.73507232,45.0,4.71155844,12.26871446,2.246115260875417
88.9958,118.347,85.8161,14.4658,85.6015,23.8064,88.5303,144.365,4.95555467,16.07762368,25.82418419,1.56969175,1.5729333,45.0,1.17e-05,5.00000069,1.24661
59.7915,20.4564,54.1101,20.3325,53.8706,21.6559,59.5346,22.0119,4.45740435,5.04670539,9.38765276,2.29369908,2.10133588,45.0,19.99799266,11.71520987,1.758351
82.5671,17.3002,76.9323,13.8746,76.8543,17.1422,82.4339,22.8195,5.38005202,14.52392948,18.0374268,1.00000122,2.51359366,45.0,1.3e-06,13.54499552,1.879661
-49.0312,-66.6586,-54.7302,-66.2916,-54.4263,-64.8719,-48.7468,-65.3921,4.58268727,9.99673166,16.20650727,1.18927105,2.77925311,45.0,0.24561456,19.99993508,1.96414
55.2986,20.7153,49.617,20.5916,49.3901,21.7772,55.0534,22.0765,5.77239502,7.05634317,15.83858414,1.90221446,3.58920098,45.0,0.8412825,19.99997974,2.338301
77.5117,134.58,71.8739,133.647,71.838,135.816,77.4604,137.671,6.34430717,18.00235984,22.36016564,1.00000001,2.29316192,45.0,5.06e-06,5.00000036,1.835832
88.6915,-73.0994,86.2278,118.419,86.7693,129.386,89.2333,-34.0182,3.31270271,11.11658203,13.70871364,1.758986,4.49625473,45.0,0.6067765,19.99998439,1.693918
89.1777,-96.8332,83.6906,-59.7125,83.7898,-53.7737,88.6495,-75.3221,0.25129521,17.5091228,5.53700566,16.06952074,4.99999993,45.0,1.74544473,8.88761094,1.54277
-50.9677,-7.8918,-56.5273,-6.8886,-55.9596,-5.7346,-50.4362,-6.845,7.1705334,17.8064647,20.60622705,1.00004684,3.41671181,45.0,1.49e-05,5.00000124,2.20853
88.8749,70.1221,84.9986,168.833,85.1914,176.73,88.9957,108.745,2.28594949,5.00000538,25.60846743,1.00000083,3.64505258,45.0,7.94030513,9.52021916,1.53406
88.6908,69.7476,85.4709,-173.04,85.6467,-165.088,89.0574,97.9585,8.81e-05,19.99997167,5.297951,10.92051261,1.08e-06,45.0,13.78147067,5.00000491,1.12451
68.698,-76.1747,63.2051,-74.454,63.8211,-73.0258,69.314,-74.4137,7.73496594,15.47572622,20.06300738,1.00000002,2.99848388,45.0,1.09e-06,7.72781547,2.682355
-70.5456,-67.7236,-76.2225,-67.0904,-75.8763,-63.7881,-70.2186,-65.3196,1.91571798,9.08569333,12.55246587,2.88653413,4.9999999,45.0,3.5595922,19.9999966,1.693734
70.3621,-22.4216,64.6719,-23.1136,64.6261,-21.1788,70.3042,-19.9823,4.25067535,6.65115671,9.09504673,5.00980504,2.72734983,45.0,19.99980159,7.26616475,2.838553
72.3573,100.678,66.706,100.645,66.6956,102.421,72.3439,102.969,3.41249589,7.90571298,8.83114509,1.08930462,2.4708706,45.0,11.33355822,19.95691261,2.332172
85.705,9.2135,80.0526,14.7844,79.808,19.6225,85.4904,20.5139,5.08625106,6.31585907,13.96392755,3.02439164,4.99999977,45.0,1.60957444,19.99999647,1.459258
89.0691,-111.589,83.9594,-49.7855,84.086,-43.9436,88.7635,-82.2095,1.65604924,19.99999992,3.83137412,11.98377303,4.88912899,45.0,7.63967228,5.00000243,3.299128
78.1661,70.8753,72.5968,69.8723,72.1134,72.1606,77.6607,74.0792,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-46.0428,-114.756,-51.6162,-113.913,-51.006,-112.749,-45.4604,-113.664,3.62199038,12.28642814,14.5343668,1.29152456,3.20847438,45.0,0.05730423,19.99991151,1.836806
87.0716,-65.7964,81.5609,-57.016,82.0787,-52.141,87.6359,-51.5646,2.28908439,5.04885863,6.96201365,2.39752356,2.75178848,45.0,15.82156961,19.72916168,2.087495
86.1064,-85.2466,80.6394,-75.9395,81.2008,-71.7047,86.7359,-75.6203,2.51056668,7.64857128,13.42991781,3.58936462,4.9413307,45.0,2.88024892,19.99999999,1.975604
-61.9029,-76.7875,-67.4059,-78.4266,-68.0361,-76.6823,-62.5325,-75.3555,5.54931467,19.99999924,18.7616608,1.05450638,4.63451782,45.0,1.08e-06,5.00000001,1.8193
89.1149,70.262,83.6407,91.3097,83.1747,97.2046,88.6861,108.054,3.40896254,19.97950507,4.37197782,18.15833313,3.57757462,45.0,0.03151009,5.47213673,2.86628
-43.192,-52.9635,-48.8214,-52.2988,-48.3334,-51.2128,-42.7436,-51.9562,8.74657768,17.1558051,19.63702079,1.00000006,3.46054204,45.0,1.48e-06,5.00005284,2.42627
79.3546,-12.5736,73.8299,-14.0796,73.1977,-11.6683,78.6861,-9.0897,2.66814926,11.51367254,13.89888054,1.92768131,2.41625726,45.0,2.57536293,19.99999615,1.306014
-61.8967,-54.4887,-67.4657,-53.2666,-66.882,-51.5261,-61.3481,-53.0284,6.61118514,14.01712143,21.81172837,1.00005524,4.45289471,45.0,1.48e-06,7.10701361,2.116012
88.3182,-102.541,86.9808,100.828,86.9072,113.333,88.4562,-79.3346,2.8192116,7.23779424,14.58623319,2.21404402,4.99999999,45.0,3.14271721,19.99999976,1.821672
87.0853,135.052,81.4627,129.356,81.4013,133.906,86.9116,147.559,2.3245095,7.87288203,12.43195192,4.32375314,4.99999991,45.0,3.04690545,19.99999805,3.430712
77.2414,8.2177,71.5804,6.8902,71.5267,9.2986,77.166,11.5954,5.70150465,19.3764835,22.19170292,1.00059862,1.72951697,45.0,0.00019334,5.0,2.800444
88.9582,-115.872,83.6165,-74.3687,83.6634,-68.2606,89.3026,-75.3729,1.23e-06,13.37656867,6.54243339,7.53728051,4.99999477,45.0,2.54378765,19.99993378,2.261699
69.5002,46.3499,63.78,46.1593,63.7593,48.0298,69.4708,48.7307,6.98,17.37,17.38,3.32,2.84334306,45.0,14.74865914,13.30238982,3.282923806947065
83.279,-67.7931,77.5949,-68.7966,77.2578,-65.02,82.9016,-61.11,1.35511816,5.01019617,6.96093841,9.69485496,3.25450082,45.0,8.72439151,19.99999997,1.679506
89.3474,123.742,84.8066,114.863,84.7462,122.418,89.8785,-136.036,3.2339161,8.61509235,15.20033956,1.94599756,4.9999066,45.0,1.00475001,19.99999782,2.28428
-86.8955,108.71,-88.5396,-96.572,-88.0409,-73.1505,-87.3767,122.818,6.43062528,19.3572727,22.2717012,1.00104875,0.93783288,45.0,0.00142413,5.00009505,1.650415
89.2397,4.4386,83.5377,-11.3606,83.4479,-3.6989,88.6799,43.3662,7.33702492,19.82318773,17.54235643,1.00022981,4.29719568,45.0,3.8e-06,5.00000163,2.146001
-61.8414,162.838,-67.4384,163.626,-66.8439,165.652,-61.2668,164.539,10.31349868,18.11887931,20.56719059,1.00005686,4.36e-06,45.0,3.34e-06,5.00036686,2.134669
55.8786,-65.436,50.3116,-66.2534,49.8263,-65.1933,55.3652,-64.2664,8.10295948,12.46915975,25.56780482,1.00001647,2.86005778,45.0,1e-06,5.0000007,1.535673
77.8256,13.0465,72.1691,11.5062,72.1111,13.9736,77.743,16.5536,7.07901093,18.90781264,13.96130638,1.00000014,2.94938468,45.0,2.03e-06,11.1024832,3.021788
-50.0736,-114.85,-55.6285,-113.917,-55.0055,-112.677,-49.4756,-113.705,2.98693766,9.19215983,11.80469309,4.24562943,3.5288711,45.0,3.24174346,19.99996541,1.848631
88.1934,145.784,86.9597,5.883,86.7963,19.9078,88.4983,170.609,5.39889275,9.63218369,11.74874693,1.61224953,4.99999969,45.0,1.6079656,19.9999618,1.728694
-45.4092,-58.592,-50.9419,-57.7572,-50.3077,-56.7075,-44.806,-57.6064,2.58853355,5.00022996,6.20484236,1.66701187,2.36076707,45.0,17.40902552,19.76958967,2.260081
89.0808,130.429,86.2442,-75.553,86.3429,-65.1722,88.7423,162.42,2.7566227,7.74989171,11.6632329,5.8581249,4.99993611,45.0,1.97225829,19.99993339,3.362814
81.34,159.214,75.7093,160.397,75.3828,163.504,81.0089,164.324,1.76e-06,7.33090263,0.79966121,19.84430898,4.35283699,45.0,3.32812065,19.34416778,1.736231
-36.8501,-66.4161,-42.5674,-66.1571,-42.3057,-65.0156,-36.6116,-65.353,4.66151601,11.82583292,13.62327037,1.0528479,3.77920964,45.0,0.06256186,19.9947613,1.938225
78.6593,33.9403,73.0195,32.4944,72.9711,34.8979,78.5892,37.4097,6.44215511,17.06953304,22.71573301,1.00011038,2.77244925,45.0,6.32e-06,5.00001288,2.38066
73.5828,-18.6386,67.8987,-19.5589,67.8478,-17.3893,73.5156,-15.7851,7.10535302,17.54191122,22.01793434,1.00000081,2.33466489,45.0,5.11e-06,5.00013061,2.546229
-45.5049,163.044,-51.15,163.619,-50.5981,164.946,-44.9825,164.267,8.73648394,12.16718732,25.99077911,1.00000007,2.10554583,45.0,2.54e-06,5.00000119,1.821686
-74.5667,-149.23,-80.0993,-148.297,-79.5207,-144.576,-74.0023,-146.698,1.33991606,5.00014092,13.37969146,3.96503148,4.99999749,45.0,6.31522358,19.99999901,3.311656
60.6075,20.4018,54.9261,20.2792,54.6845,21.6318,60.3487,21.9993,4.00496119,5.14811059,9.28236636,2.01535378,1.8181124,45.0,17.40246223,15.32863346,1.65349
